property_id,date,issue_reported,urgency
749.0,2024-11-05,Broken Lock,1
749.0,2025-01-13,No Heating,1
2228.0,2024-12-27,Damp Patch,4
2228.0,2025-06-26,No Heating,1
2645.0,2024-10-31,Damp Patch,1
2645.0,2025-06-16,Leaking Tap,2
2645.0,2025-05-24,Damp Patch,3
102.0,2025-07-01,Leaking Tap,4
2644.0,2025-02-06,Damp Patch,2
11.0,2024-09-09,Leaking Tap,5
11.0,2025-06-14,Broken Lock,2
807.0,2025-01-01,Leaking Tap,4
2645.0,2025-03-23,Damp Patch,1
2645.0,2025-05-15,Damp Patch,1
12.0,2024-10-16,Broken Lock,2
2212.0,2024-11-18,No Heating,3
2212.0,2025-05-15,Broken Lock,3
2644.0,2024-11-09,Damp Patch,5
246.0,2024-11-28,No Heating,1
2468.0,2025-04-29,Leaking Tap,4
103.0,2025-03-19,Damp Patch,4
2567.0,2025-01-18,No Heating,2
2293.0,2025-03-19,Broken Lock,1
2293.0,2024-09-26,Leaking Tap,5
1729.0,2025-01-06,Broken Lock,3
1850.0,2025-05-27,Leaking Tap,3
76.0,2024-12-27,No Heating,3
2825.0,2024-08-08,Broken Lock,5
2825.0,2024-12-02,Damp Patch,4
1850.0,2025-05-12,Damp Patch,3
380.0,2024-09-21,Broken Lock,2
380.0,2024-09-09,No Heating,3
11.0,2025-02-13,Broken Lock,2
11.0,2025-05-13,Damp Patch,5
1850.0,2024-07-18,Leaking Tap,4
1850.0,2025-02-09,No Heating,4
2555.0,2024-10-12,No Heating,3
2555.0,2025-05-16,No Heating,3
1708.0,2025-02-25,Broken Lock,2
1708.0,2025-01-01,No Heating,1
1846.0,2024-10-16,Damp Patch,4
1846.0,2025-02-25,Broken Lock,2
76.0,2024-09-13,Damp Patch,2
1850.0,2024-09-08,No Heating,3
1850.0,2025-03-22,Broken Lock,2
2016.0,2025-02-17,Damp Patch,4
2016.0,2025-04-03,Broken Lock,3
439.0,2025-04-02,Leaking Tap,1
439.0,2025-05-23,Leaking Tap,5
1140.0,2024-10-08,No Heating,1
6.0,2024-10-15,No Heating,4
6.0,2024-12-28,No Heating,2
361.0,2024-07-26,Broken Lock,5
361.0,2024-11-30,Leaking Tap,4
1819.0,2025-02-25,Leaking Tap,1
2796.0,2025-05-06,Damp Patch,1
2796.0,2025-06-01,Broken Lock,4
328.0,2025-03-22,Leaking Tap,4
11.0,2025-06-02,Leaking Tap,5
76.0,2024-08-23,Broken Lock,4
1753.0,2025-04-04,Broken Lock,2
32.0,2025-05-10,Leaking Tap,4
2474.0,2024-12-22,Broken Lock,3
2474.0,2024-08-27,No Heating,5
1248.0,2024-11-11,Leaking Tap,1
76.0,2024-11-10,Broken Lock,5
1737.0,2025-07-06,Leaking Tap,3
1737.0,2024-09-29,Leaking Tap,2
1505.0,2025-06-05,No Heating,1
2796.0,2025-06-11,Leaking Tap,2
2796.0,2024-11-25,Leaking Tap,2
2796.0,2024-08-18,Leaking Tap,1
54.0,2025-03-12,Leaking Tap,4
2668.0,2024-09-12,No Heating,5
1850.0,2025-07-02,Broken Lock,5
1737.0,2025-02-12,Leaking Tap,1
1737.0,2024-12-01,Broken Lock,1
979.0,2025-03-15,Broken Lock,4
1850.0,2024-10-21,Broken Lock,2
1850.0,2024-12-28,Broken Lock,3
979.0,2025-02-09,Broken Lock,2
916.0,2024-08-30,Damp Patch,3
916.0,2025-04-29,No Heating,4
1521.0,2025-03-31,Leaking Tap,5
1521.0,2024-11-22,Broken Lock,4
984.0,2025-04-06,Damp Patch,4
984.0,2024-12-23,No Heating,3
979.0,2024-08-27,Broken Lock,5
516.0,2025-06-01,No Heating,3
1533.0,2025-02-25,Damp Patch,3
1533.0,2025-01-15,No Heating,4
2214.0,2024-09-05,Broken Lock,2
2214.0,2024-08-22,No Heating,3
1237.0,2024-12-18,Damp Patch,3
1036.0,2024-12-07,Leaking Tap,1
1036.0,2025-06-17,Leaking Tap,5
2641.0,2024-07-24,No Heating,5
2641.0,2024-08-21,Damp Patch,3
1370.0,2025-04-14,Leaking Tap,4
1370.0,2024-11-27,Leaking Tap,4
1370.0,2025-05-18,Broken Lock,1
1414.0,2025-06-08,No Heating,5
2702.0,2025-04-02,No Heating,5
2702.0,2025-01-15,Leaking Tap,4
2598.0,2024-11-05,Broken Lock,2
2598.0,2025-04-19,Leaking Tap,1
303.0,2024-10-28,Broken Lock,1
303.0,2024-07-15,Damp Patch,2
1861.0,2024-09-05,Broken Lock,5
1861.0,2024-11-14,Leaking Tap,1
2200.0,2025-07-07,Broken Lock,1
2200.0,2024-08-15,Leaking Tap,4
2642.0,2025-04-25,Broken Lock,5
2642.0,2025-05-25,Damp Patch,2
2642.0,2024-10-23,No Heating,1
220.0,2025-06-01,Broken Lock,5
220.0,2024-08-31,Broken Lock,5
1742.0,2025-01-21,Damp Patch,3
1526.0,2024-11-07,Damp Patch,3
1941.0,2024-09-11,Damp Patch,2
2519.0,2024-07-14,Leaking Tap,1
2519.0,2025-02-23,No Heating,5
1289.0,2025-01-14,Damp Patch,3
2075.0,2025-05-24,Broken Lock,3
2075.0,2025-04-22,No Heating,4
411.0,2025-02-28,Damp Patch,2
415.0,2024-10-14,Leaking Tap,3
415.0,2025-03-07,Damp Patch,5
281.0,2025-04-25,No Heating,3
992.0,2025-06-24,Leaking Tap,5
43.0,2024-12-30,Leaking Tap,1
43.0,2024-08-20,No Heating,5
2223.0,2024-08-08,Damp Patch,4
2223.0,2024-11-13,Leaking Tap,4
657.0,2024-12-05,No Heating,3
2453.0,2025-03-05,Broken Lock,2
17.0,2025-01-06,No Heating,4
17.0,2024-11-03,Damp Patch,3
193.0,2025-04-09,Broken Lock,5
1785.0,2025-03-14,Leaking Tap,3
1024.0,2024-07-26,Leaking Tap,2
1867.0,2025-06-19,Broken Lock,2
2080.0,2025-03-11,No Heating,4
2080.0,2024-10-01,Broken Lock,3
533.0,2024-09-07,Broken Lock,3
17.0,2025-01-14,Damp Patch,4
17.0,2025-04-13,Leaking Tap,3
1197.0,2025-07-08,No Heating,3
2802.0,2025-03-13,Broken Lock,3
397.0,2025-05-18,No Heating,2
397.0,2024-10-28,Broken Lock,2
1402.0,2025-03-29,Leaking Tap,1
1504.0,2024-11-30,No Heating,4
1504.0,2025-02-16,Leaking Tap,5
2501.0,2025-05-18,Damp Patch,3
2185.0,2024-11-11,Broken Lock,1
2185.0,2025-05-20,Broken Lock,4
2216.0,2024-10-13,No Heating,5
2216.0,2025-07-05,No Heating,4
211.0,2024-10-16,Broken Lock,5
335.0,2024-08-01,Broken Lock,2
1516.0,2024-10-26,No Heating,1
1516.0,2025-02-17,Leaking Tap,3
1803.0,2024-11-08,Broken Lock,5
1901.0,2024-08-09,Broken Lock,2
1901.0,2025-03-28,Damp Patch,4
1768.0,2024-07-15,No Heating,4
1768.0,2024-10-23,Damp Patch,1
2126.0,2024-08-02,Damp Patch,5
1942.0,2025-06-30,Damp Patch,3
1942.0,2024-12-19,Leaking Tap,4
2069.0,2024-09-20,Damp Patch,5
2069.0,2024-09-21,Broken Lock,4
2800.0,2024-12-27,Leaking Tap,2
1055.0,2025-04-29,Broken Lock,3
1055.0,2024-10-04,Damp Patch,5
1676.0,2024-12-01,Damp Patch,2
2525.0,2024-09-08,Damp Patch,5
2525.0,2024-10-21,Leaking Tap,5
207.0,2025-06-03,No Heating,4
2714.0,2024-11-04,No Heating,2
396.0,2024-11-06,Damp Patch,4
396.0,2025-07-05,Damp Patch,3
84.0,2025-01-05,Leaking Tap,2
84.0,2025-02-16,No Heating,3
823.0,2024-11-07,Damp Patch,3
2709.0,2024-10-27,Broken Lock,2
2709.0,2025-01-02,Leaking Tap,5
2665.0,2025-01-04,Leaking Tap,4
1523.0,2025-05-09,No Heating,5
1665.0,2024-07-15,Broken Lock,5
2797.0,2025-06-25,No Heating,4
2797.0,2024-08-06,Leaking Tap,4
1939.0,2024-09-01,Damp Patch,1
1939.0,2025-05-22,Damp Patch,1
651.0,2025-04-05,Leaking Tap,4
651.0,2024-07-20,Leaking Tap,1
1670.0,2025-01-26,Leaking Tap,1
1670.0,2024-07-22,Leaking Tap,3
2227.0,2025-06-27,Broken Lock,3
1952.0,2024-08-17,Damp Patch,3
1411.0,2024-12-09,No Heating,4
2329.0,2025-01-20,Damp Patch,4
216.0,2024-10-16,Damp Patch,3
216.0,2025-01-04,Damp Patch,3
2674.0,2024-09-28,No Heating,4
2674.0,2024-12-07,Damp Patch,4
2683.0,2024-08-15,Leaking Tap,5
456.0,2025-01-24,No Heating,2
1142.0,2025-04-13,Leaking Tap,3
2675.0,2024-12-08,Broken Lock,1
2675.0,2025-02-26,Damp Patch,4
1630.0,2025-01-26,Leaking Tap,2
2596.0,2024-08-14,Leaking Tap,3
2596.0,2024-12-05,Broken Lock,2
2596.0,2024-10-14,Leaking Tap,5
549.0,2024-10-19,Damp Patch,3
2407.0,2024-12-05,No Heating,5
545.0,2025-04-28,Broken Lock,2
545.0,2024-09-22,No Heating,1
1934.0,2024-11-24,Broken Lock,3
2798.0,2024-11-14,Leaking Tap,4
2798.0,2025-05-29,No Heating,2
978.0,2025-04-22,Leaking Tap,2
2797.0,2025-04-12,Leaking Tap,1
1502.0,2025-04-06,Broken Lock,2
2554.0,2025-04-02,Broken Lock,5
766.0,2024-09-20,No Heating,1
766.0,2024-10-24,Damp Patch,3
1514.0,2025-05-22,Leaking Tap,2
1514.0,2024-08-28,Leaking Tap,3
1897.0,2024-07-19,Broken Lock,4
1897.0,2024-10-06,Broken Lock,4
2334.0,2024-11-11,Leaking Tap,1
2334.0,2025-01-09,Leaking Tap,4
1386.0,2024-12-23,Broken Lock,3
1386.0,2024-07-17,Leaking Tap,3
332.0,2024-10-15,Leaking Tap,5
1859.0,2024-08-06,Broken Lock,4
1860.0,2024-08-06,No Heating,3
2556.0,2024-11-20,No Heating,3
2556.0,2025-01-14,No Heating,3
1118.0,2025-04-19,Damp Patch,3
777.0,2025-04-25,No Heating,4
777.0,2024-09-19,No Heating,4
2408.0,2025-01-20,Leaking Tap,3
795.0,2024-07-13,No Heating,4
819.0,2024-07-15,Damp Patch,4
1181.0,2024-12-10,No Heating,4
1686.0,2024-08-16,Broken Lock,1
1686.0,2025-01-09,No Heating,3
1758.0,2024-07-17,Damp Patch,4
1758.0,2024-12-24,No Heating,2
1662.0,2025-02-06,Damp Patch,5
1662.0,2025-06-10,Broken Lock,5
2572.0,2025-03-11,Damp Patch,1
347.0,2025-03-07,Leaking Tap,3
664.0,2025-04-19,No Heating,4
664.0,2024-09-29,Damp Patch,1
664.0,2025-04-13,No Heating,2
664.0,2024-08-08,Broken Lock,5
664.0,2025-03-29,Broken Lock,2
1184.0,2025-05-09,No Heating,2
821.0,2024-09-21,Broken Lock,5
178.0,2025-03-19,Broken Lock,1
178.0,2024-12-28,Broken Lock,3
320.0,2025-01-22,Broken Lock,4
320.0,2024-09-19,No Heating,1
1961.0,2025-01-26,Broken Lock,1
1961.0,2025-01-30,Broken Lock,4
1362.0,2024-09-29,Damp Patch,2
1362.0,2024-12-21,No Heating,2
2328.0,2025-03-03,Broken Lock,3
1091.0,2024-07-21,Damp Patch,2
1091.0,2025-04-05,Leaking Tap,3
1770.0,2024-10-15,Broken Lock,3
225.0,2024-08-28,Damp Patch,1
225.0,2025-04-03,Damp Patch,3
1092.0,2025-05-18,Leaking Tap,5
1517.0,2025-06-16,Broken Lock,5
177.0,2024-08-28,Leaking Tap,4
177.0,2024-08-05,Broken Lock,5
1121.0,2025-03-01,Broken Lock,2
1121.0,2024-09-28,Leaking Tap,2
2826.0,2024-11-30,No Heating,3
2826.0,2025-05-09,No Heating,3
2434.0,2024-09-03,Damp Patch,1
2259.0,2024-07-30,Damp Patch,4
2259.0,2025-04-15,Broken Lock,3
155.0,2025-06-05,Leaking Tap,2
1276.0,2025-05-06,Damp Patch,5
176.0,2025-02-04,Leaking Tap,1
176.0,2024-08-28,No Heating,4
327.0,2025-04-16,No Heating,5
327.0,2025-06-16,No Heating,4
176.0,2025-01-01,Leaking Tap,4
1197.0,2025-04-13,Leaking Tap,4
1640.0,2025-05-08,Broken Lock,2
1640.0,2024-11-19,Damp Patch,5
799.0,2024-08-15,Damp Patch,4
466.0,2025-04-29,Damp Patch,4
1031.0,2025-06-29,Broken Lock,4
1638.0,2025-06-07,Leaking Tap,3
519.0,2025-05-24,Leaking Tap,1
1625.0,2024-07-18,Leaking Tap,2
1625.0,2024-10-23,Leaking Tap,5
2704.0,2024-07-15,Broken Lock,2
562.0,2024-10-22,Broken Lock,4
562.0,2025-03-06,Broken Lock,1
1254.0,2025-05-03,Leaking Tap,1
2218.0,2025-02-09,Damp Patch,1
241.0,2025-05-30,Leaking Tap,3
286.0,2025-06-13,Broken Lock,4
286.0,2024-11-27,Damp Patch,4
425.0,2025-03-04,Broken Lock,5
1701.0,2024-10-01,Damp Patch,1
904.0,2024-10-19,Leaking Tap,1
904.0,2024-08-01,Broken Lock,4
373.0,2024-12-10,Leaking Tap,1
2309.0,2025-06-02,Leaking Tap,5
1806.0,2025-04-13,No Heating,1
963.0,2025-06-01,Broken Lock,4
963.0,2025-04-05,Damp Patch,1
1290.0,2025-02-13,Broken Lock,5
1290.0,2025-03-12,Damp Patch,1
2348.0,2025-06-27,Leaking Tap,5
2348.0,2025-02-08,Broken Lock,5
8.0,2024-12-13,Damp Patch,2
8.0,2024-09-16,Damp Patch,5
1383.0,2024-11-25,Damp Patch,1
2349.0,2025-03-10,No Heating,2
2349.0,2024-12-19,Broken Lock,5
1877.0,2025-07-08,Damp Patch,5
1877.0,2025-01-08,Broken Lock,5
1847.0,2024-09-15,Leaking Tap,4
1847.0,2025-03-01,Damp Patch,1
2339.0,2024-07-13,Broken Lock,2
2339.0,2025-01-21,Leaking Tap,2
2235.0,2025-02-01,No Heating,5
2235.0,2025-05-20,Damp Patch,3
560.0,2024-07-29,Broken Lock,3
135.0,2024-12-05,Damp Patch,5
175.0,2024-08-19,Leaking Tap,3
175.0,2025-06-04,Damp Patch,2
558.0,2025-04-17,Leaking Tap,4
1241.0,2025-01-11,No Heating,2
1241.0,2025-05-24,Broken Lock,1
2285.0,2025-05-28,Damp Patch,5
2491.0,2024-07-14,No Heating,1
2491.0,2025-06-10,Leaking Tap,4
2854.0,2024-08-14,Damp Patch,5
2854.0,2024-12-12,Leaking Tap,2
2669.0,2024-12-28,Damp Patch,5
2669.0,2025-06-09,Damp Patch,2
170.0,2024-08-18,No Heating,5
2513.0,2025-04-10,Broken Lock,1
1887.0,2025-05-10,Leaking Tap,1
1887.0,2025-04-21,Broken Lock,3
2839.0,2024-12-27,Leaking Tap,3
955.0,2025-02-28,Leaking Tap,4
1067.0,2025-01-27,Leaking Tap,2
1262.0,2025-01-23,No Heating,3
1262.0,2024-08-21,Broken Lock,3
374.0,2025-02-12,Broken Lock,5
374.0,2025-03-20,No Heating,1
601.0,2025-05-27,Broken Lock,1
601.0,2025-04-20,Damp Patch,2
238.0,2024-08-08,Broken Lock,3
395.0,2024-09-27,No Heating,5
395.0,2024-09-18,Broken Lock,4
33.0,2025-05-16,No Heating,2
719.0,2025-03-18,Leaking Tap,2
719.0,2025-01-03,Leaking Tap,3
2853.0,2024-07-25,Damp Patch,5
2331.0,2024-08-23,Broken Lock,5
2331.0,2025-02-09,Leaking Tap,1
782.0,2024-11-24,Leaking Tap,4
2210.0,2025-04-08,Leaking Tap,2
476.0,2024-12-25,Leaking Tap,5
756.0,2025-06-03,Broken Lock,1
384.0,2024-10-27,Broken Lock,2
384.0,2025-07-08,Leaking Tap,4
2500.0,2025-02-10,No Heating,2
2500.0,2025-06-22,Damp Patch,5
1773.0,2024-07-31,Leaking Tap,3
2579.0,2024-08-17,Broken Lock,5
1862.0,2024-11-17,No Heating,4
1862.0,2025-01-12,Damp Patch,4
232.0,2025-04-11,No Heating,2
2402.0,2025-05-31,Leaking Tap,2
1853.0,2024-07-17,No Heating,5
42.0,2024-08-10,Broken Lock,5
1398.0,2024-08-16,Leaking Tap,2
1398.0,2025-03-24,No Heating,5
1743.0,2024-12-24,Broken Lock,1
2557.0,2024-11-14,Damp Patch,2
2557.0,2025-05-23,Broken Lock,1
561.0,2025-06-06,Broken Lock,3
561.0,2024-08-10,No Heating,1
2766.0,2024-08-02,Broken Lock,2
1371.0,2025-07-03,Broken Lock,5
180.0,2024-11-13,Damp Patch,3
180.0,2024-09-23,Leaking Tap,2
2572.0,2024-10-15,Damp Patch,4
972.0,2024-08-30,Leaking Tap,3
208.0,2024-08-17,Broken Lock,2
739.0,2024-10-31,Broken Lock,5
318.0,2025-02-02,No Heating,3
789.0,2024-11-21,No Heating,3
789.0,2024-12-17,Leaking Tap,5
2167.0,2025-03-07,Broken Lock,1
1834.0,2025-02-02,No Heating,1
1641.0,2024-12-14,Damp Patch,2
1641.0,2024-11-09,Damp Patch,5
450.0,2024-07-22,Leaking Tap,3
2410.0,2025-01-10,Leaking Tap,4
2410.0,2024-08-13,No Heating,3
1721.0,2025-02-15,Broken Lock,1
1721.0,2024-07-11,Damp Patch,2
1761.0,2025-01-01,Leaking Tap,1
1226.0,2024-07-14,No Heating,3
91.0,2025-06-11,No Heating,5
91.0,2025-06-17,Damp Patch,2
781.0,2025-03-08,Damp Patch,1
781.0,2025-06-06,Broken Lock,2
2226.0,2025-02-14,Leaking Tap,5
1593.0,2025-07-07,No Heating,1
294.0,2024-08-05,No Heating,5
294.0,2024-08-24,Broken Lock,4
1525.0,2024-07-10,Damp Patch,5
602.0,2025-06-05,No Heating,4
602.0,2025-03-15,Damp Patch,3
1127.0,2024-11-04,Broken Lock,1
2684.0,2024-10-31,Damp Patch,5
2684.0,2024-09-16,No Heating,5
1021.0,2024-11-29,Leaking Tap,3
1489.0,2024-10-17,Broken Lock,3
1489.0,2025-03-16,Damp Patch,4
208.0,2024-12-19,Leaking Tap,5
208.0,2025-02-04,No Heating,3
2347.0,2024-11-14,No Heating,3
391.0,2024-11-27,No Heating,2
1747.0,2025-03-29,Damp Patch,3
100.0,2024-11-03,Broken Lock,5
802.0,2024-12-05,Broken Lock,5
802.0,2024-09-09,Leaking Tap,2
1528.0,2024-10-13,Damp Patch,5
1528.0,2024-10-19,No Heating,4
1065.0,2024-12-06,No Heating,1
93.0,2024-09-30,Leaking Tap,3
337.0,2025-06-19,Leaking Tap,5
1997.0,2024-12-22,Damp Patch,5
1997.0,2024-09-29,Damp Patch,1
1863.0,2025-03-15,No Heating,4
168.0,2024-09-18,Broken Lock,4
168.0,2025-01-26,Broken Lock,1
1524.0,2024-11-10,Broken Lock,4
2467.0,2024-12-24,Damp Patch,4
2467.0,2024-12-31,Damp Patch,3
138.0,2025-04-12,No Heating,5
138.0,2025-06-08,Damp Patch,5
1947.0,2024-11-22,Damp Patch,2
225.0,2024-08-25,Broken Lock,5
1178.0,2025-01-04,Leaking Tap,3
1178.0,2024-07-29,Broken Lock,1
849.0,2024-11-29,Leaking Tap,1
2053.0,2025-01-25,Broken Lock,5
2053.0,2024-07-12,Leaking Tap,3
1003.0,2025-03-11,Broken Lock,3
1003.0,2024-07-23,No Heating,3
533.0,2025-05-25,Damp Patch,4
533.0,2024-07-26,Broken Lock,2
1868.0,2024-10-29,Broken Lock,3
1868.0,2024-10-19,No Heating,2
565.0,2024-12-02,Broken Lock,5
225.0,2025-04-17,Leaking Tap,4
442.0,2024-10-26,No Heating,3
202.0,2024-12-29,Broken Lock,5
202.0,2024-11-14,Leaking Tap,4
1358.0,2025-07-07,Damp Patch,5
1358.0,2024-12-28,Leaking Tap,2
202.0,2024-10-25,Damp Patch,2
202.0,2025-01-06,Damp Patch,4
1233.0,2025-04-26,Broken Lock,4
1374.0,2024-07-25,Leaking Tap,5
1139.0,2025-02-16,No Heating,4
214.0,2024-08-08,Damp Patch,2
363.0,2024-11-30,Leaking Tap,2
363.0,2025-02-14,Broken Lock,5
1020.0,2025-06-21,Broken Lock,1
638.0,2024-12-05,Broken Lock,2
638.0,2025-04-14,Damp Patch,4
1032.0,2025-02-19,No Heating,5
1032.0,2025-06-15,Leaking Tap,5
292.0,2025-03-06,No Heating,1
292.0,2025-05-26,Leaking Tap,2
2028.0,2024-09-03,Broken Lock,5
2463.0,2025-05-13,No Heating,4
2554.0,2025-01-20,Leaking Tap,5
1042.0,2025-03-17,Leaking Tap,5
1042.0,2024-11-15,Damp Patch,4
2512.0,2025-01-18,Leaking Tap,4
2512.0,2025-02-26,Leaking Tap,4
2253.0,2025-05-18,Broken Lock,3
2253.0,2024-12-09,No Heating,1
1384.0,2025-03-31,Damp Patch,3
790.0,2025-05-15,Broken Lock,5
790.0,2024-10-04,Broken Lock,4
2869.0,2025-05-22,Broken Lock,4
2869.0,2024-07-23,Damp Patch,5
973.0,2024-09-30,Broken Lock,3
973.0,2025-04-01,Leaking Tap,2
219.0,2025-01-12,No Heating,5
394.0,2024-12-28,Damp Patch,5
394.0,2024-08-23,No Heating,4
254.0,2025-02-17,Damp Patch,2
254.0,2025-06-13,Damp Patch,1
317.0,2025-04-18,Leaking Tap,2
1804.0,2025-05-15,Leaking Tap,4
646.0,2025-06-03,No Heating,2
558.0,2025-01-05,Broken Lock,1
558.0,2024-09-13,No Heating,2
643.0,2025-02-08,Damp Patch,5
2799.0,2025-01-19,Damp Patch,4
117.0,2025-06-07,Damp Patch,3
1759.0,2024-08-18,Broken Lock,3
1759.0,2024-10-16,No Heating,4
987.0,2024-09-07,Broken Lock,4
2595.0,2024-12-19,Broken Lock,2
1467.0,2024-07-30,Damp Patch,1
1467.0,2025-01-26,Damp Patch,5
1520.0,2024-10-09,No Heating,5
1520.0,2024-08-14,Damp Patch,5
1945.0,2024-10-14,Damp Patch,1
1542.0,2025-06-26,Leaking Tap,2
1542.0,2024-10-11,Broken Lock,2
2607.0,2025-04-02,Damp Patch,3
1339.0,2024-09-09,No Heating,1
1339.0,2025-04-17,No Heating,4
1180.0,2025-02-13,No Heating,3
2218.0,2024-07-29,No Heating,5
1657.0,2024-07-12,Leaking Tap,5
56.0,2024-11-18,No Heating,5
56.0,2024-11-07,Broken Lock,5
1034.0,2025-03-09,Broken Lock,3
417.0,2025-01-26,No Heating,2
2424.0,2025-01-18,Broken Lock,4
2424.0,2025-06-20,No Heating,4
1888.0,2024-10-26,Broken Lock,5
1888.0,2025-03-13,No Heating,5
2047.0,2024-12-15,Damp Patch,1
2047.0,2024-12-21,Leaking Tap,1
2806.0,2025-02-14,Leaking Tap,5
2806.0,2024-09-02,Leaking Tap,3
2204.0,2025-01-22,Damp Patch,2
2204.0,2024-09-10,No Heating,1
1590.0,2024-10-26,No Heating,4
1590.0,2025-04-20,Leaking Tap,2
474.0,2024-11-23,Damp Patch,3
488.0,2024-12-29,Damp Patch,2
488.0,2025-05-01,Broken Lock,3
62.0,2024-08-28,Broken Lock,1
2566.0,2025-02-04,No Heating,5
2566.0,2024-10-03,No Heating,3
2224.0,2025-03-06,No Heating,1
137.0,2024-10-06,Leaking Tap,1
137.0,2025-06-01,Leaking Tap,1
846.0,2024-07-15,Leaking Tap,1
2067.0,2025-03-07,No Heating,1
1372.0,2025-02-19,No Heating,4
1372.0,2024-07-10,No Heating,5
1372.0,2025-01-02,Damp Patch,2
1372.0,2024-12-26,Broken Lock,4
1252.0,2025-02-21,Broken Lock,1
1252.0,2025-04-17,Leaking Tap,2
1069.0,2024-10-30,Broken Lock,3
348.0,2025-04-08,No Heating,4
348.0,2025-03-24,No Heating,5
2340.0,2025-02-02,No Heating,2
2340.0,2024-09-09,No Heating,1
845.0,2025-06-12,Broken Lock,4
845.0,2024-11-06,Leaking Tap,1
1883.0,2024-10-13,Broken Lock,3
140.0,2025-04-10,No Heating,4
140.0,2025-04-28,Broken Lock,1
1169.0,2024-07-30,Damp Patch,5
2217.0,2024-11-06,Broken Lock,4
2217.0,2025-05-14,No Heating,3
2632.0,2024-10-05,No Heating,2
1338.0,2025-01-11,Broken Lock,1
2511.0,2025-01-10,Damp Patch,5
2511.0,2024-08-27,Damp Patch,3
2511.0,2025-05-16,No Heating,2
409.0,2024-10-20,Leaking Tap,4
834.0,2024-11-11,Leaking Tap,5
834.0,2025-04-16,Leaking Tap,5
468.0,2024-08-13,No Heating,4
468.0,2024-08-20,Leaking Tap,3
2488.0,2024-08-02,Damp Patch,5
2488.0,2024-10-31,Leaking Tap,4
198.0,2025-03-28,Leaking Tap,3
198.0,2025-04-18,Leaking Tap,5
2211.0,2025-01-27,Broken Lock,5
2591.0,2025-01-24,Damp Patch,3
2591.0,2025-02-21,Leaking Tap,1
2285.0,2025-03-01,No Heating,1
372.0,2024-08-26,Leaking Tap,4
372.0,2024-09-13,Broken Lock,2
1675.0,2025-01-03,Leaking Tap,3
1675.0,2024-09-27,Broken Lock,5
1195.0,2024-07-12,No Heating,4
1379.0,2024-10-22,Damp Patch,2
2418.0,2025-07-07,Broken Lock,2
2418.0,2024-12-05,Broken Lock,1
525.0,2025-02-02,Damp Patch,1
999.0,2025-01-31,Broken Lock,1
70.0,2025-02-18,Leaking Tap,1
70.0,2025-03-18,No Heating,4
681.0,2024-09-09,Broken Lock,2
681.0,2025-05-21,Damp Patch,1
1817.0,2025-03-02,Broken Lock,4
1817.0,2024-09-28,Broken Lock,5
1927.0,2024-07-31,Leaking Tap,1
1927.0,2025-04-23,Leaking Tap,4
1923.0,2025-02-19,Damp Patch,1
22.0,2025-05-03,No Heating,3
22.0,2024-11-18,No Heating,5
1757.0,2025-03-06,Damp Patch,5
1757.0,2024-10-16,No Heating,4
754.0,2024-10-10,Leaking Tap,3
2356.0,2025-03-09,No Heating,5
85.0,2024-10-27,No Heating,1
1165.0,2025-06-01,Broken Lock,1
1165.0,2024-08-28,No Heating,1
2326.0,2025-01-02,Broken Lock,5
2.0,2024-09-24,Leaking Tap,4
2590.0,2024-08-30,Damp Patch,2
1541.0,2024-07-31,No Heating,2
1541.0,2024-11-23,Leaking Tap,1
2776.0,2025-06-14,Damp Patch,3
1557.0,2025-02-10,No Heating,1
1557.0,2025-05-24,No Heating,3
1073.0,2025-06-08,Broken Lock,5
1073.0,2024-09-23,Damp Patch,2
249.0,2025-01-27,Damp Patch,3
249.0,2025-01-04,Damp Patch,5
974.0,2024-09-28,Leaking Tap,1
974.0,2025-07-01,No Heating,1
1836.0,2025-03-18,Damp Patch,5
2485.0,2025-03-15,Broken Lock,5
1180.0,2025-01-21,Broken Lock,5
1797.0,2024-09-08,Damp Patch,5
1797.0,2024-10-30,Leaking Tap,4
2712.0,2025-05-25,Damp Patch,1
2712.0,2024-12-17,Leaking Tap,1
563.0,2025-02-25,No Heating,1
355.0,2025-06-18,No Heating,3
355.0,2024-07-26,Leaking Tap,2
250.0,2025-01-14,Leaking Tap,3
250.0,2025-03-24,Damp Patch,2
2696.0,2025-06-12,No Heating,4
2266.0,2024-11-22,Broken Lock,3
1740.0,2025-04-08,Broken Lock,4
2354.0,2024-11-21,Damp Patch,2
2354.0,2025-02-13,Leaking Tap,5
2813.0,2025-02-16,Damp Patch,4
144.0,2024-10-24,No Heating,5
2201.0,2025-03-28,Leaking Tap,5
2201.0,2024-07-27,Leaking Tap,2
279.0,2024-08-16,Broken Lock,3
482.0,2025-06-13,Broken Lock,5
1595.0,2024-08-11,Broken Lock,2
182.0,2024-10-03,Leaking Tap,4
182.0,2025-06-25,No Heating,3
2551.0,2025-06-02,Damp Patch,4
2588.0,2024-09-16,Broken Lock,1
2677.0,2024-12-31,No Heating,3
2677.0,2024-08-10,Leaking Tap,4
2394.0,2025-01-16,Broken Lock,4
2394.0,2024-09-25,Broken Lock,2
222.0,2024-07-29,Leaking Tap,1
222.0,2025-05-13,Leaking Tap,1
2848.0,2024-11-07,Broken Lock,2
1257.0,2025-03-26,No Heating,1
330.0,2025-01-09,Damp Patch,4
