property_id,season,avg_temp_c,rainfall_mm,maintenance_risk_score
772.0,Summer,2,4.1,9
772.0,Autumn,11,3.5,7
1206.0,Winter,7,1.7,9
1206.0,Spring,4,3.2,9
1206.0,Summer,6,4.4,4
1206.0,Autumn,13,3.8,2
1322.0,Winter,18,3.7,1
1322.0,Spring,4,1.1,4
1322.0,Summer,11,2.9,1
1322.0,Autumn,16,0.8,9
1209.0,Winter,8,0.9,9
1209.0,Spring,19,2.5,2
1209.0,Summer,14,4.6,8
1209.0,Autumn,5,4.4,2
2416.0,Winter,2,2.2,3
2416.0,Spring,3,3.5,8
2416.0,Summer,6,2.1,1
2416.0,Autumn,7,0.9,8
1163.0,Winter,6,3.6,1
1163.0,Spring,5,0.7,9
1163.0,Summer,13,1.0,6
1163.0,Autumn,16,2.5,3
1307.0,Winter,16,0.6,8
1307.0,Spring,20,3.2,8
1307.0,Summer,11,4.9,9
1307.0,Autumn,8,3.2,1
1313.0,Winter,16,3.8,7
1313.0,Spring,18,1.7,2
1313.0,Summer,16,4.5,2
1313.0,Autumn,9,3.4,5
1980.0,Winter,5,4.2,4
1980.0,Spring,6,4.2,1
1980.0,Summer,6,2.9,6
1980.0,Autumn,6,2.2,3
734.0,Winter,11,3.6,3
734.0,Spring,17,0.6,6
734.0,Summer,9,3.1,8
734.0,Autumn,18,4.2,3
1318.0,Winter,15,2.2,4
1318.0,Spring,14,4.1,4
1318.0,Summer,19,2.9,3
1318.0,Autumn,18,3.6,5
1310.0,Winter,9,1.5,6
1310.0,Spring,15,1.4,6
1310.0,Summer,16,2.5,8
1310.0,Autumn,2,5.0,6
1310.0,Winter,12,2.8,2
1310.0,Spring,3,4.3,3
1310.0,Summer,16,2.1,1
1310.0,Autumn,19,2.8,3
1320.0,Winter,5,1.7,7
1320.0,Spring,21,3.9,5
1320.0,Summer,9,4.1,4
1320.0,Autumn,11,1.9,6
1911.0,Winter,18,2.7,8
1911.0,Spring,16,3.8,9
1911.0,Summer,2,4.7,9
1911.0,Autumn,13,0.5,1
944.0,Winter,4,2.5,2
944.0,Spring,16,3.3,8
944.0,Summer,5,2.1,3
944.0,Autumn,8,2.2,6
634.0,Winter,4,3.9,6
634.0,Spring,13,0.7,3
634.0,Summer,14,4.7,7
634.0,Autumn,17,2.4,6
1319.0,Winter,18,2.0,7
1319.0,Spring,5,1.1,7
1319.0,Summer,12,1.5,7
1319.0,Autumn,2,2.2,1
1660.0,Winter,21,4.5,8
1660.0,Spring,15,1.1,1
1660.0,Summer,17,3.1,7
1660.0,Autumn,12,1.3,8
862.0,Winter,8,1.1,1
862.0,Spring,19,3.0,6
862.0,Summer,4,1.0,7
862.0,Autumn,5,3.9,9
2781.0,Winter,5,4.5,3
2781.0,Spring,15,2.9,2
2781.0,Summer,6,4.8,3
2781.0,Autumn,2,2.4,9
2784.0,Winter,6,3.4,2
2784.0,Spring,15,2.5,3
2784.0,Summer,9,1.2,3
2784.0,Autumn,7,1.7,6
862.0,Winter,8,4.1,2
862.0,Spring,9,1.3,1
862.0,Summer,16,4.2,1
862.0,Autumn,17,3.6,6
184.0,Winter,5,1.2,8
184.0,Spring,2,4.7,7
184.0,Summer,21,4.4,1
184.0,Autumn,15,3.6,5
185.0,Winter,18,2.1,1
185.0,Spring,5,0.7,8
185.0,Summer,16,1.7,5
185.0,Autumn,19,3.2,5
697.0,Winter,19,0.8,5
697.0,Spring,14,4.9,3
697.0,Summer,16,2.9,5
697.0,Autumn,6,3.1,5
1097.0,Winter,2,2.2,1
1097.0,Spring,4,2.2,8
1097.0,Summer,4,3.9,6
1097.0,Autumn,20,0.7,3
618.0,Winter,20,4.2,4
618.0,Spring,4,3.6,1
618.0,Summer,3,3.8,5
618.0,Autumn,20,2.4,3
1419.0,Winter,7,4.0,7
1419.0,Spring,4,1.8,5
1419.0,Summer,8,1.3,9
1419.0,Autumn,13,3.0,3
2148.0,Winter,21,1.7,7
2148.0,Spring,19,5.0,1
2148.0,Summer,12,0.5,5
2148.0,Autumn,18,4.5,6
1463.0,Winter,9,4.0,4
1463.0,Spring,4,3.3,9
1463.0,Summer,17,4.8,8
1463.0,Autumn,12,3.2,7
2057.0,Winter,21,1.8,1
2057.0,Spring,7,2.7,5
2057.0,Summer,9,4.6,9
2057.0,Autumn,13,1.4,9
1616.0,Winter,10,4.7,5
1616.0,Spring,20,3.4,4
1616.0,Summer,4,3.4,5
1616.0,Autumn,18,3.8,6
1826.0,Winter,14,4.4,2
1826.0,Spring,21,4.5,6
1826.0,Summer,12,2.8,2
1826.0,Autumn,3,2.7,7
926.0,Winter,19,2.8,8
926.0,Spring,4,1.5,7
926.0,Summer,8,3.3,9
926.0,Autumn,11,1.4,5
1615.0,Winter,2,2.5,8
1615.0,Spring,18,0.8,4
1615.0,Summer,14,5.0,6
1615.0,Autumn,13,4.5,3
607.0,Winter,21,3.1,6
607.0,Spring,15,1.0,9
607.0,Summer,9,3.3,7
607.0,Autumn,18,4.9,3
606.0,Winter,15,4.8,3
606.0,Spring,7,4.5,9
606.0,Summer,2,4.9,7
606.0,Autumn,5,2.3,7
1422.0,Winter,4,1.7,8
1422.0,Spring,8,3.1,6
1422.0,Summer,13,3.6,7
1422.0,Autumn,16,4.0,7
1094.0,Winter,12,1.6,7
1094.0,Spring,11,3.6,2
1094.0,Summer,11,3.1,3
1094.0,Autumn,3,2.7,5
931.0,Winter,4,3.8,5
931.0,Spring,16,0.7,3
931.0,Summer,9,4.5,1
931.0,Autumn,18,3.9,4
931.0,Winter,9,2.6,3
931.0,Spring,3,1.1,7
931.0,Summer,3,3.0,6
931.0,Autumn,4,3.4,4
934.0,Winter,8,1.3,8
934.0,Spring,8,5.0,2
934.0,Summer,6,3.6,3
934.0,Autumn,2,4.3,7
926.0,Winter,10,3.7,4
926.0,Spring,17,4.9,7
926.0,Summer,19,1.5,2
926.0,Autumn,19,2.8,7
2225.0,Winter,11,4.1,4
2225.0,Spring,8,3.6,4
2225.0,Summer,15,2.0,5
2225.0,Autumn,8,1.1,6
929.0,Winter,15,0.6,2
929.0,Spring,21,0.5,1
929.0,Summer,21,0.9,6
929.0,Autumn,6,4.9,1
1434.0,Winter,9,4.2,4
1434.0,Spring,19,2.7,7
1434.0,Summer,2,0.6,7
1434.0,Autumn,15,3.7,4
949.0,Winter,20,2.7,5
949.0,Spring,20,4.2,5
949.0,Summer,6,2.1,6
949.0,Autumn,15,3.1,6
113.0,Winter,20,3.9,6
113.0,Spring,4,1.6,1
113.0,Summer,6,0.7,3
113.0,Autumn,10,3.0,5
684.0,Winter,10,4.2,7
684.0,Spring,7,3.3,2
684.0,Summer,9,3.4,9
684.0,Autumn,18,5.0,7
943.0,Winter,11,3.6,6
943.0,Spring,3,4.8,8
943.0,Summer,16,0.6,4
943.0,Autumn,4,1.9,8
959.0,Winter,12,1.3,4
959.0,Spring,12,3.9,3
959.0,Summer,3,3.6,5
959.0,Autumn,6,2.7,7
683.0,Winter,20,3.4,9
683.0,Spring,7,4.4,1
683.0,Summer,4,0.9,6
683.0,Autumn,15,1.2,2
669.0,Winter,21,1.1,7
669.0,Spring,16,4.6,6
669.0,Summer,4,0.8,9
669.0,Autumn,13,4.3,8
619.0,Winter,20,3.4,9
619.0,Spring,16,1.6,8
619.0,Summer,11,0.9,4
619.0,Autumn,2,1.2,3
687.0,Winter,20,1.8,2
687.0,Spring,8,3.2,2
687.0,Summer,14,2.7,8
687.0,Autumn,21,3.2,2
931.0,Winter,21,1.6,1
931.0,Spring,4,1.2,2
931.0,Summer,2,4.2,3
931.0,Autumn,21,2.7,4
1699.0,Winter,5,1.7,3
1699.0,Spring,19,3.4,2
1699.0,Summer,11,3.1,1
1699.0,Autumn,7,4.8,5
1501.0,Winter,7,3.5,7
1501.0,Spring,9,3.3,4
1501.0,Summer,21,4.0,8
1501.0,Autumn,15,1.3,4
608.0,Winter,6,2.6,3
608.0,Spring,17,3.3,6
608.0,Summer,4,2.5,8
608.0,Autumn,11,4.7,9
522.0,Winter,11,2.2,6
522.0,Spring,5,1.1,5
522.0,Summer,18,5.0,2
522.0,Autumn,19,1.3,3
522.0,Winter,10,2.5,2
522.0,Spring,16,2.7,9
522.0,Summer,20,4.8,9
522.0,Autumn,14,2.6,2
1565.0,Winter,9,3.6,1
1565.0,Spring,19,2.1,4
1565.0,Summer,4,1.1,4
1565.0,Autumn,20,3.2,8
184.0,Winter,8,1.7,4
184.0,Spring,3,1.8,6
184.0,Summer,12,1.1,7
184.0,Autumn,11,0.7,4
2151.0,Winter,20,1.6,1
2151.0,Spring,15,1.2,1
2151.0,Summer,21,1.3,5
2151.0,Autumn,6,2.4,4
2031.0,Winter,19,2.2,7
2031.0,Spring,16,4.8,8
2031.0,Summer,9,0.7,3
2031.0,Autumn,5,4.7,4
2383.0,Winter,7,3.0,2
2383.0,Spring,5,4.3,5
2383.0,Summer,18,3.0,5
2383.0,Autumn,16,1.6,9
1564.0,Winter,2,4.4,5
1564.0,Spring,5,1.8,5
1564.0,Summer,7,3.7,8
1564.0,Autumn,13,3.7,7
1086.0,Winter,11,3.5,1
1086.0,Spring,5,4.9,7
1086.0,Summer,13,1.7,3
1086.0,Autumn,15,3.4,6
931.0,Winter,8,1.9,9
931.0,Spring,12,4.6,1
931.0,Summer,4,3.2,5
931.0,Autumn,2,0.9,3
1417.0,Winter,6,2.2,1
1417.0,Spring,17,2.3,1
1417.0,Summer,3,4.7,2
1417.0,Autumn,11,2.5,1
1421.0,Winter,20,1.3,1
1421.0,Spring,14,2.5,9
1421.0,Summer,9,3.1,2
1421.0,Autumn,20,1.2,8
1207.0,Winter,13,2.0,6
1207.0,Spring,4,0.9,5
1207.0,Summer,12,2.7,2
1207.0,Autumn,9,3.5,4
926.0,Winter,5,1.2,3
926.0,Spring,2,0.9,8
926.0,Summer,2,4.7,1
926.0,Autumn,21,1.6,6
1696.0,Winter,16,0.8,6
1696.0,Spring,13,4.6,9
1696.0,Summer,12,4.6,6
1696.0,Autumn,21,1.3,2
956.0,Winter,10,3.3,8
956.0,Spring,3,0.9,4
956.0,Summer,2,3.9,7
956.0,Autumn,5,1.0,6
1695.0,Winter,10,1.8,9
1695.0,Spring,13,1.8,6
1695.0,Summer,19,3.3,2
1695.0,Autumn,5,3.5,3
1696.0,Winter,2,4.3,3
1696.0,Spring,7,3.4,6
1696.0,Summer,4,2.3,9
1696.0,Autumn,18,1.4,4
408.0,Winter,18,1.1,3
408.0,Spring,5,3.8,4
408.0,Summer,6,1.1,1
408.0,Autumn,21,0.7,3
1099.0,Winter,10,0.5,5
1099.0,Spring,5,2.5,9
1099.0,Summer,3,3.7,6
1099.0,Autumn,13,2.0,2
1456.0,Winter,5,4.8,7
1456.0,Spring,12,1.1,2
1456.0,Summer,5,4.6,2
1456.0,Autumn,20,3.8,1
1096.0,Winter,11,1.7,3
1096.0,Spring,12,2.8,8
1096.0,Summer,9,1.4,1
1096.0,Autumn,20,2.0,7
1102.0,Winter,7,1.2,7
1102.0,Spring,15,3.1,4
1102.0,Summer,12,2.2,4
1102.0,Autumn,5,3.6,3
606.0,Winter,11,3.5,6
606.0,Spring,10,4.9,5
606.0,Summer,8,4.8,2
606.0,Autumn,20,2.5,3
736.0,Winter,15,0.6,8
736.0,Spring,6,1.0,9
736.0,Summer,7,3.3,1
736.0,Autumn,2,3.0,8
1921.0,Winter,21,3.7,1
1921.0,Spring,10,4.1,3
1921.0,Summer,12,4.7,8
1921.0,Autumn,18,3.9,2
875.0,Winter,12,4.4,5
875.0,Spring,10,4.5,9
875.0,Summer,11,1.3,5
875.0,Autumn,3,2.3,8
926.0,Winter,10,3.5,6
926.0,Spring,6,1.3,4
926.0,Summer,2,0.7,9
926.0,Autumn,20,2.0,7
925.0,Winter,17,3.9,5
925.0,Spring,17,2.7,1
925.0,Summer,3,4.6,8
925.0,Autumn,6,0.9,1
2748.0,Winter,18,3.3,4
2748.0,Spring,13,4.7,2
2748.0,Summer,19,3.4,7
2748.0,Autumn,19,0.5,5
926.0,Winter,5,0.8,9
926.0,Spring,6,1.1,1
926.0,Summer,12,4.2,2
926.0,Autumn,10,1.9,2
2274.0,Winter,5,1.9,1
2274.0,Spring,10,4.0,2
2274.0,Summer,8,3.6,4
2274.0,Autumn,20,1.5,6
1343.0,Winter,7,1.1,7
1343.0,Spring,6,4.4,4
1343.0,Summer,3,2.0,1
1343.0,Autumn,9,1.7,9
931.0,Winter,21,2.9,6
931.0,Spring,11,2.4,4
931.0,Summer,10,1.3,7
931.0,Autumn,19,2.0,7
930.0,Winter,7,0.8,2
930.0,Spring,13,1.6,9
930.0,Summer,4,2.6,9
930.0,Autumn,16,1.9,9
934.0,Winter,19,4.3,9
934.0,Spring,7,1.8,7
934.0,Summer,3,2.9,7
934.0,Autumn,9,2.3,9
2747.0,Winter,21,0.5,6
2747.0,Spring,14,3.7,7
2747.0,Summer,3,4.1,3
2747.0,Autumn,2,0.7,1
709.0,Winter,10,4.7,3
709.0,Spring,10,2.2,5
709.0,Summer,2,1.9,7
709.0,Autumn,5,2.0,9
1418.0,Winter,2,2.2,4
1418.0,Spring,18,3.7,8
1418.0,Summer,14,3.7,6
1418.0,Autumn,16,0.9,1
49.0,Winter,10,3.4,1
49.0,Spring,3,2.2,9
49.0,Summer,11,1.0,3
49.0,Autumn,12,3.1,8
2808.0,Winter,18,2.5,1
2808.0,Spring,19,1.0,2
2808.0,Summer,13,1.2,7
2808.0,Autumn,16,3.3,9
1430.0,Winter,6,0.9,7
1430.0,Spring,21,1.2,7
1430.0,Summer,21,1.3,8
1430.0,Autumn,8,3.3,2
709.0,Winter,11,0.8,8
709.0,Spring,3,3.8,8
709.0,Summer,9,2.6,2
709.0,Autumn,9,4.6,3
115.0,Winter,21,3.6,1
115.0,Spring,15,3.2,7
115.0,Summer,11,0.6,3
115.0,Autumn,8,2.9,2
928.0,Winter,20,1.4,2
928.0,Spring,19,1.7,4
928.0,Summer,8,0.6,9
928.0,Autumn,21,2.7,8
735.0,Winter,11,0.8,8
735.0,Spring,6,1.8,8
735.0,Summer,13,0.7,5
735.0,Autumn,13,2.2,2
1565.0,Winter,4,2.7,5
1565.0,Spring,21,1.9,6
1565.0,Summer,12,2.0,4
1565.0,Autumn,5,1.3,6
2030.0,Winter,12,2.6,3
2030.0,Spring,20,4.6,3
2030.0,Summer,15,1.1,5
2030.0,Autumn,9,4.5,9
430.0,Winter,14,3.2,1
430.0,Spring,10,1.1,2
430.0,Summer,20,4.2,3
430.0,Autumn,8,2.3,3
346.0,Winter,19,1.4,4
346.0,Spring,16,4.7,8
346.0,Summer,15,3.3,2
346.0,Autumn,15,2.5,6
1693.0,Winter,11,4.0,9
1693.0,Spring,5,0.7,1
1693.0,Summer,10,2.4,1
1693.0,Autumn,12,4.8,9
1895.0,Winter,10,2.9,9
1895.0,Spring,15,1.1,1
1895.0,Summer,11,2.2,1
1895.0,Autumn,13,3.3,5
1694.0,Winter,14,1.6,3
1694.0,Spring,20,2.8,1
1694.0,Summer,4,1.1,9
1694.0,Autumn,11,4.2,5
1366.0,Winter,17,2.3,3
1366.0,Spring,20,0.6,1
1366.0,Summer,4,1.8,7
1366.0,Autumn,7,2.1,5
1561.0,Winter,3,3.1,3
1561.0,Spring,19,3.0,3
1561.0,Summer,20,4.1,5
1561.0,Autumn,5,4.4,2
1893.0,Winter,6,3.8,3
1893.0,Spring,2,4.5,3
1893.0,Summer,12,2.5,8
1893.0,Autumn,8,3.8,7
1446.0,Winter,10,4.2,5
1446.0,Spring,4,1.7,9
1446.0,Summer,19,4.3,2
1446.0,Autumn,6,1.3,6
1896.0,Winter,5,4.2,3
1896.0,Spring,12,4.9,6
1896.0,Summer,8,2.2,7
1896.0,Autumn,7,2.7,9
929.0,Winter,5,1.5,9
929.0,Spring,8,4.2,9
929.0,Summer,6,1.3,7
929.0,Autumn,20,4.2,1
1433.0,Winter,21,1.4,8
1433.0,Spring,14,4.5,9
1433.0,Summer,7,3.4,9
1433.0,Autumn,2,2.1,8
2171.0,Winter,18,1.3,1
2171.0,Spring,4,2.9,7
2171.0,Summer,15,1.6,4
2171.0,Autumn,10,1.2,3
273.0,Winter,6,4.0,2
273.0,Spring,20,1.6,7
273.0,Summer,14,0.6,8
273.0,Autumn,5,2.7,2
1459.0,Winter,7,1.3,8
1459.0,Spring,6,3.1,2
1459.0,Summer,11,4.6,8
1459.0,Autumn,15,4.3,6
609.0,Winter,11,2.2,5
609.0,Spring,7,3.3,3
609.0,Summer,4,2.9,7
609.0,Autumn,7,4.6,5
1001.0,Winter,10,5.0,8
1001.0,Spring,15,4.0,4
1001.0,Summer,8,2.1,8
1001.0,Autumn,20,1.2,9
2150.0,Winter,12,3.6,1
2150.0,Spring,12,1.4,3
2150.0,Summer,20,4.3,7
2150.0,Autumn,21,0.8,6
2733.0,Winter,15,4.0,6
2733.0,Spring,10,3.3,9
2733.0,Summer,15,3.1,3
2733.0,Autumn,5,1.9,9
1893.0,Winter,12,2.7,5
1893.0,Spring,17,2.6,2
1893.0,Summer,15,0.7,7
1893.0,Autumn,20,1.1,1
603.0,Winter,11,4.9,3
603.0,Spring,12,4.0,9
603.0,Summer,9,2.5,9
603.0,Autumn,11,5.0,3
1632.0,Winter,9,4.4,9
1632.0,Spring,14,2.5,2
1632.0,Summer,8,0.6,1
1632.0,Autumn,20,4.3,8
1633.0,Winter,10,1.4,7
1633.0,Spring,2,2.4,9
1633.0,Summer,16,1.9,4
1633.0,Autumn,14,2.6,1
1566.0,Winter,21,3.6,2
1566.0,Spring,14,2.2,4
1566.0,Summer,17,2.2,4
1566.0,Autumn,10,0.8,7
605.0,Winter,5,3.9,7
605.0,Spring,3,2.6,9
605.0,Summer,4,4.0,5
605.0,Autumn,7,0.6,9
1615.0,Winter,13,2.5,7
1615.0,Spring,14,2.2,1
1615.0,Summer,7,1.4,1
1615.0,Autumn,7,2.4,8
1406.0,Winter,18,4.8,3
1406.0,Spring,15,1.1,1
1406.0,Summer,14,4.6,4
1406.0,Autumn,9,2.3,5
693.0,Winter,21,3.7,5
693.0,Spring,4,5.0,9
693.0,Summer,10,2.2,3
693.0,Autumn,21,1.6,2
1634.0,Winter,21,4.1,5
1634.0,Spring,4,1.9,7
1634.0,Summer,14,4.2,8
1634.0,Autumn,12,4.6,8
2092.0,Winter,16,4.4,1
2092.0,Spring,20,1.0,4
2092.0,Summer,2,3.9,7
2092.0,Autumn,3,2.1,9
271.0,Winter,20,1.7,9
271.0,Spring,21,4.4,5
271.0,Summer,11,2.2,3
271.0,Autumn,5,1.2,2
523.0,Winter,12,0.6,7
523.0,Spring,11,3.7,6
523.0,Summer,2,3.6,5
523.0,Autumn,17,4.6,6
861.0,Winter,20,1.6,7
861.0,Spring,15,4.9,6
861.0,Summer,2,4.0,9
861.0,Autumn,6,1.5,4
433.0,Winter,9,4.7,7
433.0,Spring,14,3.4,8
433.0,Summer,9,2.9,4
433.0,Autumn,6,4.8,1
2755.0,Winter,13,0.8,5
2755.0,Spring,13,1.4,8
2755.0,Summer,3,3.5,2
2755.0,Autumn,17,1.2,1
2151.0,Winter,10,2.3,4
2151.0,Spring,6,2.8,5
2151.0,Summer,17,1.4,5
2151.0,Autumn,9,1.2,9
1696.0,Winter,5,4.7,8
1696.0,Spring,2,4.5,7
1696.0,Summer,7,1.5,6
1696.0,Autumn,8,3.1,8
2108.0,Winter,14,1.4,5
2108.0,Spring,4,2.1,8
2108.0,Summer,10,0.7,2
2108.0,Autumn,9,1.2,9
2090.0,Winter,21,2.2,3
2090.0,Spring,15,2.2,8
2090.0,Summer,11,1.0,3
2090.0,Autumn,18,2.0,8
1615.0,Winter,6,3.6,7
1615.0,Spring,21,1.1,4
1615.0,Summer,10,0.5,1
1615.0,Autumn,21,2.7,5
531.0,Winter,12,3.1,4
531.0,Spring,17,2.5,3
531.0,Summer,12,1.0,3
531.0,Autumn,8,1.7,8
1437.0,Winter,12,2.0,8
1437.0,Spring,21,3.1,7
1437.0,Summer,10,2.4,8
1437.0,Autumn,12,4.6,4
1311.0,Winter,13,4.3,7
1311.0,Spring,2,4.1,2
1311.0,Summer,11,1.0,4
1311.0,Autumn,15,0.8,8
628.0,Winter,2,3.2,8
628.0,Spring,15,2.6,2
628.0,Summer,11,3.8,3
628.0,Autumn,12,1.3,7
1170.0,Winter,7,4.5,9
1170.0,Spring,19,2.3,1
1170.0,Summer,9,1.2,6
1170.0,Autumn,5,1.1,9
2786.0,Winter,20,0.7,6
2786.0,Spring,8,2.8,3
2786.0,Summer,10,4.0,5
2786.0,Autumn,10,3.0,9
1920.0,Winter,6,3.5,8
1920.0,Spring,8,1.4,8
1920.0,Summer,10,2.2,8
1920.0,Autumn,13,4.5,2
1296.0,Winter,18,2.0,4
1296.0,Spring,9,2.2,3
1296.0,Summer,21,4.2,2
1296.0,Autumn,9,4.0,1
2116.0,Winter,13,3.3,4
2116.0,Spring,15,0.8,2
2116.0,Summer,16,4.4,3
2116.0,Autumn,3,4.9,7
2114.0,Winter,7,4.9,1
2114.0,Spring,15,0.9,4
2114.0,Summer,21,4.4,9
2114.0,Autumn,2,2.6,5
2032.0,Winter,3,4.9,9
2032.0,Spring,19,3.0,1
2032.0,Summer,18,0.7,5
2032.0,Autumn,17,2.9,6
1314.0,Winter,17,1.8,8
1314.0,Spring,5,4.5,2
1314.0,Summer,12,0.6,4
1314.0,Autumn,18,4.9,8
1312.0,Winter,9,3.8,4
1312.0,Spring,15,1.7,2
1312.0,Summer,15,1.7,2
1312.0,Autumn,15,3.3,4
1444.0,Winter,16,3.3,7
1444.0,Spring,8,2.5,2
1444.0,Summer,20,1.4,7
1444.0,Autumn,17,4.7,3
2064.0,Winter,21,5.0,1
2064.0,Spring,12,4.3,2
2064.0,Summer,9,1.4,1
2064.0,Autumn,16,0.7,9
2064.0,Winter,6,3.2,6
2064.0,Spring,5,1.7,6
2064.0,Summer,2,0.8,5
2064.0,Autumn,8,1.6,1
1894.0,Winter,13,1.1,8
1894.0,Spring,19,0.7,2
1894.0,Summer,5,4.1,2
1894.0,Autumn,19,2.6,6
2140.0,Winter,21,1.2,5
2140.0,Spring,20,3.0,8
2140.0,Summer,3,0.5,7
2140.0,Autumn,20,2.3,4
869.0,Winter,9,2.0,5
869.0,Spring,8,2.2,2
869.0,Summer,2,1.9,3
869.0,Autumn,16,2.6,8
2245.0,Winter,2,0.9,5
2245.0,Spring,13,2.7,2
2245.0,Summer,8,1.0,3
2245.0,Autumn,17,1.3,4
2446.0,Winter,4,2.1,9
2446.0,Spring,7,2.9,9
2446.0,Summer,4,3.1,3
2446.0,Autumn,8,3.4,4
1570.0,Winter,6,1.2,9
1570.0,Spring,2,3.1,3
1570.0,Summer,10,4.6,1
1570.0,Autumn,10,2.0,9
1464.0,Winter,9,1.4,8
1464.0,Spring,4,2.2,5
1464.0,Summer,3,4.0,1
1464.0,Autumn,5,3.1,6
607.0,Winter,5,3.4,3
607.0,Spring,11,3.8,1
607.0,Summer,11,1.9,2
607.0,Autumn,13,1.1,8
868.0,Winter,8,1.9,9
868.0,Spring,19,4.3,2
868.0,Summer,11,1.7,3
868.0,Autumn,15,4.0,4
728.0,Winter,9,3.4,2
728.0,Spring,17,4.9,1
728.0,Summer,8,2.3,1
728.0,Autumn,2,3.4,1
2151.0,Winter,9,3.9,6
2151.0,Spring,4,2.4,4
2151.0,Summer,12,0.5,1
2151.0,Autumn,12,4.5,3
1964.0,Winter,18,4.5,8
1964.0,Spring,12,2.6,6
1964.0,Summer,3,1.2,6
1964.0,Autumn,2,4.3,4
925.0,Winter,9,2.7,8
925.0,Spring,14,1.5,4
925.0,Summer,4,1.1,5
925.0,Autumn,11,3.8,1
2628.0,Winter,2,1.4,2
2628.0,Spring,11,4.0,3
2628.0,Summer,17,1.0,4
2628.0,Autumn,10,2.0,5
865.0,Winter,5,2.2,9
865.0,Spring,9,3.8,8
865.0,Summer,12,4.2,6
865.0,Autumn,10,4.8,8
1978.0,Winter,19,2.0,1
1978.0,Spring,15,1.7,2
1978.0,Summer,7,4.8,3
1978.0,Autumn,9,3.8,8
870.0,Winter,15,3.5,5
870.0,Spring,12,3.4,9
870.0,Summer,5,0.6,1
870.0,Autumn,18,0.8,8
870.0,Winter,11,0.9,8
870.0,Spring,7,3.4,8
870.0,Summer,4,3.3,1
870.0,Autumn,21,4.0,4
1432.0,Winter,9,1.4,4
1432.0,Spring,16,3.1,6
1432.0,Summer,21,3.0,4
1432.0,Autumn,8,3.9,6
433.0,Winter,14,1.4,9
433.0,Spring,4,1.8,4
433.0,Summer,7,4.4,4
433.0,Autumn,11,1.7,6
2059.0,Winter,14,1.1,9
2059.0,Spring,14,0.8,1
2059.0,Summer,15,0.8,2
2059.0,Autumn,11,2.9,9
1976.0,Winter,7,4.1,5
1976.0,Spring,14,4.1,4
1976.0,Summer,9,0.7,6
1976.0,Autumn,4,4.5,2
538.0,Winter,6,4.3,3
538.0,Spring,10,2.7,8
538.0,Summer,18,4.0,8
538.0,Autumn,6,4.5,8
2107.0,Winter,10,4.3,5
2107.0,Spring,12,4.0,7
2107.0,Summer,5,1.3,5
2107.0,Autumn,16,4.4,4
2726.0,Winter,4,2.6,8
2726.0,Spring,21,0.7,2
2726.0,Summer,8,1.5,4
2726.0,Autumn,4,4.8,7
2064.0,Winter,8,4.0,7
2064.0,Spring,15,3.7,9
2064.0,Summer,21,4.5,1
2064.0,Autumn,19,3.1,7
689.0,Winter,10,2.9,4
689.0,Spring,15,2.4,1
689.0,Summer,7,0.9,8
689.0,Autumn,18,2.3,8
1052.0,Winter,20,1.9,8
1052.0,Spring,5,1.7,9
1052.0,Summer,7,2.6,4
1052.0,Autumn,5,1.3,3
1306.0,Winter,5,2.1,9
1306.0,Spring,4,0.6,2
1306.0,Summer,14,1.5,5
1306.0,Autumn,5,3.5,8
2721.0,Winter,13,0.9,5
2721.0,Spring,13,2.6,3
2721.0,Summer,16,3.2,3
2721.0,Autumn,5,4.8,4
1914.0,Winter,8,4.6,7
1914.0,Spring,17,2.3,5
1914.0,Summer,17,1.1,5
1914.0,Autumn,19,2.4,6
2327.0,Winter,15,3.7,8
2327.0,Spring,9,4.4,9
2327.0,Summer,12,2.9,1
2327.0,Autumn,9,0.8,4
604.0,Winter,2,1.3,4
604.0,Spring,2,1.1,4
604.0,Summer,7,0.9,5
604.0,Autumn,20,0.6,4
1444.0,Winter,16,1.2,1
1444.0,Spring,13,1.6,1
1444.0,Summer,11,3.9,2
1444.0,Autumn,16,3.1,9
860.0,Winter,12,0.6,3
860.0,Spring,21,3.4,4
860.0,Summer,7,0.7,5
860.0,Autumn,17,1.7,5
1907.0,Winter,17,2.7,4
1907.0,Spring,14,2.0,5
1907.0,Summer,5,2.9,7
1907.0,Autumn,9,4.4,3
1916.0,Winter,18,4.8,4
1916.0,Spring,7,4.7,6
1916.0,Summer,16,3.4,5
1916.0,Autumn,17,3.0,9
1830.0,Winter,9,4.9,4
1830.0,Spring,8,4.8,8
1830.0,Summer,16,4.2,9
1830.0,Autumn,5,1.6,9
1318.0,Winter,10,2.9,3
1318.0,Spring,17,2.2,4
1318.0,Summer,20,1.7,3
1318.0,Autumn,12,2.0,3
667.0,Winter,7,1.2,3
667.0,Spring,14,1.6,9
667.0,Summer,20,3.1,1
667.0,Autumn,5,2.1,7
2723.0,Winter,7,1.7,4
2723.0,Spring,17,3.6,9
2723.0,Summer,13,1.5,1
2723.0,Autumn,12,3.6,6
1617.0,Winter,2,0.6,4
1617.0,Spring,21,3.1,8
1617.0,Summer,10,0.7,4
1617.0,Autumn,4,4.3,6
2717.0,Winter,12,3.3,9
2717.0,Spring,5,1.2,9
2717.0,Summer,15,5.0,1
2717.0,Autumn,2,2.3,9
632.0,Winter,13,0.9,1
632.0,Spring,14,4.6,4
